,dt,Bonete_level,Manuel_Díaz_level,Cuñapirú_level,Mazangano_level,Coelho_level,Paso_de_las_Toscas_level,Aguiar_level,Laguna_I_level,Laguna_II_level,Pereira_level,San_Gregorio_level,Paso_de_los_Toros_level,Salsipuedes_level,Sarandi_del_Yi_level,Durazno_level,Polanco_level,Lugo_level,Mercedes_level,Villa_Soriano_level,dt,Bonete_precipitation,Manuel_Diaz_precipitation,Cuñapirú_precipitation,Mazagano_precipitation,Coelho_precipitation,Paso_de_las_Toscas_precipitation,Aguiar_precipitation,Laguna_I_precipitation,Laguna_II_precipitation,Pereira_precipitation,San_Gregorio_precipitation,Paso_de_los_toros_precipitation,Salsipuedes_precipitation,Sarandi_del_Yi_precipitation,Polanco_precipitation,Durazno_precipitation,Paso_de_Lugo_precipitation,Mercedes_precipitation,Villa_Soriano_precipitation
1372,04/10/2018 07:00,80.31,6.31,4.26,7.8,5.89,2.95,8.23,9.18,8.52,7.83,10.55,9.27,1.96,3.1,5.0,3.24,3.45,4.29,1.95,2018-10-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,05/10/2018 07:00,80.35,6.03,4.34,7.9,5.72,2.62,8.4,9.32,8.74,8.01,10.62,9.29,1.93,2.05,5.16,3.71,2.84,4.25,2.0,2018-10-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,06/10/2018 07:00,80.44,5.73,4.3,7.7,5.57,2.33,8.59,9.21,8.72,8.2,10.59,9.0,1.99,1.54,5.07,2.83,2.3,4.15,2.0,2018-10-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,07/10/2018 07:00,80.49,5.3,3.93,7.43,5.38,2.09,8.56,8.98,8.59,8.39,10.65,8.95,1.97,1.38,5.04,1.59,2.01,3.43,1.91,2018-10-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,08/10/2018 07:00,80.52,4.4,3.31,7.16,5.11,1.85,8.37,8.68,8.41,8.55,10.7,9.0,2.05,1.33,3.53,3.4699999999999998,1.85,3.0,1.4,2018-10-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,09/10/2018 07:00,80.52,2.99,2.7,6.89,4.55,1.66,8.14,8.35,8.18,8.62,10.73,9.15,2.03,1.29,2.11,3.365,1.79,3.22,1.45,2018-10-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,10.0,1.0,11.0,11.0,5.0,3.0
1378,10/10/2018 07:00,80.52,2.48,2.28,6.59,3.81,1.52,7.92,7.97,7.9,8.54,10.7,9.5,1.81,1.27,1.48,3.1925,1.85,3.72,1.95,2018-10-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,11/10/2018 07:00,80.52,3.03,1.89,6.29,3.2,1.41,7.72,7.57,7.59,8.39,10.68,9.45,1.8,1.3,1.22,3.0625,1.8,3.87,2.08,2018-10-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,12/10/2018 07:00,80.52,3.38,1.5,6.0,2.86,1.34,7.5,7.07,7.22,8.21,10.66,9.68,1.83,1.3,1.04,2.79,1.83,3.92,2.1,2018-10-12 07:00:00,50.0,7.0,5.0,12.0,0.0,8.0,8.0,19.0,6.0,7.0,37.0,27.0,26.0,22.0,22.0,18.0,35.0,32.0,32.0
1381,13/10/2018 07:00,80.52,3.99,2.5,5.78,3.07,1.8,7.32,6.48,6.85,8.05,10.71,9.55,2.49,2.1,1.36,3.13,2.61,3.9,2.0,2018-10-13 07:00:00,16.0,30.0,26.0,19.0,23.0,22.0,27.0,0.0,27.0,21.0,27.0,15.0,17.0,16.0,0.0,8.0,6.0,6.0,0.0
1382,14/10/2018 07:00,80.46,4.33,2.65,5.58,3.66,1.89,7.05,5.6,6.32,7.86,10.65,9.72,1.66,4.2,1.76,3.44,2.99,3.83,1.83,2018-10-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,15/10/2018 07:00,80.4,4.67,2.24,5.5,4.14,2.06,6.78,4.96,5.82,7.64,10.61,9.6,1.66,3.17,2.75,3.92,2.74,3.95,1.65,2018-10-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,16/10/2018 07:00,80.34,4.89,2.2,5.85,4.86,2.15,6.55,4.92,5.62,7.42,10.5,9.29,1.72,2.09,2.93,4.86,2.63,3.71,1.65,2018-10-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,17/10/2018 07:00,80.25,4.86,2.45,7.23,5.27,2.15,6.45,5.12,5.56,7.15,10.43,9.25,1.97,1.54,3.2,5.05,2.33,3.65,1.61,2018-10-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,18/10/2018 07:00,80.18,4.48,2.61,7.4,5.27,1.94,6.69,5.33,5.53,6.8,10.3,9.1,1.84,1.38,3.38,4.41,2.03,3.95,1.6,2018-10-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,19/10/2018 07:00,80.11,3.72,2.53,7.19,5.03,1.72,7.22,5.46,5.49,6.45,10.3,9.17,1.7,1.32,2.95,3.7,1.84,3.78,2.59,2018-10-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,20/10/2018 07:00,80.06,2.58,2.22,6.92,4.35,1.55,7.69,5.42,5.38,6.25,10.2,8.57,1.52,1.28,1.65,3.18,1.75,3.85,2.19,2018-10-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,21/10/2018 07:00,80.02,1.82,1.85,6.64,3.55,1.42,7.79,5.23,5.22,6.29,10.17,8.5,1.48,1.25,1.18,2.94,1.68,3.48,1.93,2018-10-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,22/10/2018 07:00,80.0,1.52,1.49,6.35,2.92,1.32,7.69,4.88,4.89,6.51,10.17,8.25,1.54,1.22,0.97,2.88,1.62,2.93,1.6,2018-10-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,23/10/2018 07:00,80.02,1.33,1.39,6.03,2.52,1.18,7.5,4.38,4.39,6.77,10.14,7.9,1.32,1.2,0.9,2.77,1.58,2.39,1.62,2018-10-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1392,24/10/2018 07:00,80.09,1.18,1.26,5.64,2.28,1.0475,7.25,3.67,3.68,6.97,10.19,8.0,1.45,1.18,0.78,2.65,1.57,1.65,1.9,2018-10-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,25/10/2018 07:00,80.09,1.08,1.07,5.06,2.13,1.0474999999999999,6.94,3.1,4.3,7.03,10.24,8.0,1.3,1.17,0.68,2.49,1.57,1.35,1.67,2018-10-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,26/10/2018 07:00,80.12,1.0,1.05,4.19,2.03,0.92,6.5,2.81,4.27,6.95,10.25,8.0,1.7349999999999999,1.15,0.59,2.36,1.56,1.55,1.25,2018-10-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,27/10/2018 07:00,80.09,0.94,0.99,3.15,1.95,0.88,5.84,2.61,4.23,6.74,10.31,8.12,2.05,1.14,0.43,2.25,1.51,1.25,1.65,2018-10-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,28/10/2018 07:00,80.12,0.9,0.98,2.18,1.89,0.85,4.87,2.44,4.12,6.37,10.33,8.1,2.02,1.13,0.38,2.16,1.5,1.25,1.6,2018-10-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,29/10/2018 07:00,80.15,0.88,0.82,1.74,1.84,0.82,3.67,2.31,3.98,5.73,10.25,8.1,2.02,1.12,0.31,2.1,1.52,1.3,1.35,2018-10-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,30/10/2018 07:00,80.09,0.88,0.81,1.55,1.81,0.79,2.79,2.21,3.8,4.79,10.21,8.4,2.1,1.11,0.29,2.05,1.51,1.45,1.25,2018-10-30 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,31/10/2018 07:00,79.99,0.86,0.89,1.45,1.78,0.77,2.47,2.13,3.65,3.69,10.18,8.4,2.06,1.11,0.26,2.02,1.48,1.69,1.5,2018-10-31 07:00:00,8.0,4.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,0.0,8.0,9.0,11.0,15.0,23.0,46.0
1400,01/11/2018 07:00,79.92,0.8,0.93,1.37,1.74,0.75,2.3,2.07,3.55,3.02,10.1,8.15,1.94,1.1,0.19,1.97,1.5,2.22,2.1,2018-11-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,02/11/2018 07:00,79.94,0.78,0.89,1.31,1.7,0.73,2.19,2.0,3.37,2.74,10.05,7.9,1.78,1.09,0.17,1.94,1.49,2.4,1.95,2018-11-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,03/11/2018 07:00,79.94,0.8,0.91,1.26,1.66,0.72,2.14,1.96,3.35,2.59,10.05,7.85,1.78,1.1,0.17,1.91,1.49,1.85,1.7,2018-11-03 07:00:00,3.0,12.0,11.0,3.0,0.0,0.0,24.0,0.0,20.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0
1403,04/11/2018 07:00,79.9,1.05,0.83,1.21,1.64,0.71,2.04,1.91,3.35,2.51,10.05,7.73,1.62,1.1,0.14,1.88,1.5,1.25,1.25,2018-11-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,05/11/2018 07:00,79.92,1.05,0.82,1.19,1.62,0.69,1.97,1.87,3.3,2.43,10.03,7.65,1.62,1.09,0.12,1.87,1.53,0.9,1.0,2018-11-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,06/11/2018 07:00,79.88,0.88,0.87,1.22,1.6,0.68,1.93,1.88,3.39,2.36,10.03,7.35,1.27,1.08,0.1,1.87,1.51,0.8,0.95,2018-11-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,07/11/2018 07:00,79.9,0.79,0.87,1.21,1.58,0.66,1.95,1.91,3.35,2.29,10.04,7.15,1.13,1.07,0.1,1.85,1.45,1.45,1.65,2018-11-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,08/11/2018 07:00,79.9,0.7,0.74,1.14,1.56,0.65,1.92,1.88,3.29,2.24,9.99,7.2,1.14,1.07,0.07,1.84,1.44,1.46,1.8,2018-11-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,09/11/2018 07:00,79.9,0.64,0.71,1.1,1.55,0.63,1.85,1.83,3.33,2.21,10.0,7.2,1.15,1.06,0.07,1.81,1.43,0.95,1.45,2018-11-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,10/11/2018 07:00,79.86,0.61,0.69,1.06,1.53,0.62,1.79,1.82,3.31,2.17,10.0,7.15,1.13,1.05,0.05,1.78,1.44,1.04,1.3,2018-11-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,11/11/2018 07:00,79.86,0.57,0.83,1.03,1.51,0.61,1.75,1.79,3.33,2.13,9.97,7.1,1.05,1.05,0.05,1.86,1.38,2.0,1.75,2018-11-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,45.0,0.0,6.0,0.0,0.0
1411,12/11/2018 07:00,79.86,0.55,0.79,0.99,1.48,0.6,1.71,1.75,3.21,2.08,10.0,7.02,1.05,1.05,0.05,2.09,1.4,1.5,1.95,2018-11-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0
1412,13/11/2018 07:00,79.94,0.58,0.79,0.78,1.48,0.6074999999999999,1.67,1.71,3.33,2.04,10.02,7.0,1.1,1.05,0.26,2.05,1.53,1.8,1.9,2018-11-13 07:00:00,52.0,32.0,24.0,0.0,16.0,0.0,28.0,48.0,8.0,6.0,35.0,55.0,51.0,23.0,42.0,39.0,30.0,55.0,55.0
1413,14/11/2018 07:00,79.84,1.62,1.1,0.79,1.54,0.7625,1.69,1.79,3.42,2.08,10.1,7.45,4.22,1.07,0.47,3.51,3.3,1.75,1.8,2018-11-14 07:00:00,10.0,23.0,41.0,22.0,45.0,25.0,0.0,5.0,34.0,10.0,20.0,11.0,0.0,25.0,20.0,9.0,19.0,9.0,9.0
1414,15/11/2018 07:00,79.88,2.31,1.08,0.78,1.64,0.76,1.66,1.8,3.31,2.08,10.0,7.55,2.31,1.12,1.53,3.98,6.74,1.73,1.6,2018-11-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,16/11/2018 07:00,79.9,2.3,1.16,0.75,2.01,0.7175,1.63,1.95,3.34,2.15,10.0,7.5,1.63,1.17,2.0,3.56,6.3,1.55,2.1,2018-11-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,17/11/2018 07:00,79.92,2.04,1.04,0.74,1.99,0.55,1.6,2.37,3.29,2.1,9.95,7.55,1.54,1.18,1.74,3.35,4.03,1.83,2.1,2018-11-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,18/11/2018 07:00,79.88,2.42,1.45,0.77,1.87,1.0625,1.65,2.83,3.59,2.14,10.05,7.5,1.43,1.15,1.57,3.27,2.73,1.55,1.65,2018-11-18 07:00:00,10.0,36.0,42.0,23.5,27.0,29.5,31.0,0.0,74.0,51.0,50.0,9.0,0.0,10.0,18.0,11.0,3.0,4.0,2.0
1418,19/11/2018 07:00,79.9,2.35,1.54,0.88,1.8,0.8624999999999999,1.68,2.99,3.66,2.15,10.03,7.47,1.96,1.12,1.57,3.16,2.19,1.55,1.7,2018-11-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,20/11/2018 07:00,79.9,2.58,1.42,1.09,2.09,0.89,1.75,3.02,3.64,2.4,10.08,7.37,1.44,1.16,1.41,2.96,1.92,1.31,1.4,2018-11-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,21/11/2018 07:00,79.92,2.44,1.31,1.51,2.32,0.9400000000000001,1.98,3.13,3.69,2.34,10.05,7.52,1.47,1.2,1.15,2.61,1.79,0.89,1.25,2018-11-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,22/11/2018 07:00,79.94,2.13,1.35,1.93,2.55,0.8575,2.36,3.27,3.71,2.2,10.08,7.65,1.53,1.15,0.87,2.36,1.71,0.9,1.33,2018-11-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,23/11/2018 07:00,79.88,1.63,1.34,2.23,2.72,0.885,2.69,3.36,3.76,2.27,10.08,7.55,1.49,1.12,0.61,2.2,1.69,2.13,2.4,2018-11-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,11.0,2.0
1423,24/11/2018 07:00,79.94,1.24,1.29,2.535,2.62,1.1075,2.94,3.38,3.82,2.46,10.13,7.47,1.5,1.09,0.47,2.15,1.64,2.1,2.85,2018-11-24 07:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,0.0,4.0,4.0,6.0,1.0,0.0
1424,25/11/2018 07:00,79.94,1.03,1.14,2.005,2.35,1.0150000000000001,3.12,3.24,3.76,2.7,10.17,7.55,1.44,1.07,0.4,2.1,1.58,1.75,2.15,2018-11-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,26/11/2018 07:00,79.96,0.91,1.13,2.28,2.07,1.0825,3.19,2.97,3.64,2.87,10.15,7.4,1.28,1.06,0.36,1.99,1.62,1.7,2.0,2018-11-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,27/11/2018 07:00,79.99,0.82,1.0,1.65,1.87,0.9675,3.05,2.66,3.51,2.98,10.03,7.3,1.28,1.05,0.26,1.89,1.71,1.48,2.0,2018-11-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1427,28/11/2018 07:00,79.94,0.75,0.88,1.22,1.73,0.7675,2.6,2.41,3.44,2.99,10.08,7.65,1.59,1.05,0.22,1.84,1.72,1.7,1.9,2018-11-28 07:00:00,17.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,5.0,12.0,16.0,0.0,14.0,8.0,8.0,2.0,5.0,15.0
1428,29/11/2018 07:00,79.92,0.71,0.86,1.0,1.65,0.68,2.14,2.2,3.47,2.81,10.1,7.55,1.54,1.04,0.17,1.78,1.66,1.85,2.18,2018-11-29 07:00:00,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.0,0.0,0.0
1429,30/11/2018 07:00,79.94,0.69,0.84,0.96,1.59,0.5675,1.92,2.02,3.41,2.49,10.1,7.5,1.39,1.05,0.14,1.74,2.19,1.68,2.0,2018-11-30 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,01/12/2018 07:00,79.9,0.71,0.84,0.88,1.56,0.5575,1.81,1.9,3.47,2.24,10.07,7.49,1.5,1.05,0.33,1.73,4.2,1.4,1.9,2018-12-01 07:00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1431,02/12/2018 07:00,79.9,0.67,0.84,0.86,1.53,0.565,1.74,1.83,3.44,2.09,10.1,7.47,1.44,1.1,0.22,1.76,3.2,2.6,3.05,2018-12-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,03/12/2018 07:00,79.92,0.61,0.91,0.85,1.53,0.5575,1.7,1.75,3.39,2.0,10.09,7.55,1.39,1.26,0.17,1.74,2.44,1.83,2.25,2018-12-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,04/12/2018 07:00,79.9,0.56,0.62,0.88,1.5,0.645,1.69,1.71,3.38,1.95,10.03,7.45,1.47,1.19,0.12,1.72,2.05,1.38,1.85,2018-12-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,05/12/2018 07:00,79.9,0.44,0.73,0.86,1.48,0.6575000000000001,1.72,1.68,3.36,1.91,10.08,7.47,1.44,1.13,0.1,1.73,1.81,1.51,1.9,2018-12-05 07:00:00,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,06/12/2018 07:00,79.9,0.42,0.74,0.83,1.46,0.5974999999999999,1.71,1.65,3.39,1.9,10.13,7.45,1.42,1.09,0.03,1.91,1.73,1.62,2.05,2018-12-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,07/12/2018 07:00,79.9,0.4,0.76,0.77,1.45,0.53,1.68,1.62,3.37,1.89,10.05,7.45,1.41,1.94,0.1,1.95,1.62,1.75,2.15,2018-12-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,08/12/2018 07:00,79.92,0.37,0.66,0.72,1.43,0.5475,1.62,1.58,3.32,1.87,10.03,7.54,1.45,1.05,0.14,1.89,1.6,1.35,1.75,2018-12-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,09/12/2018 07:00,79.9,0.36,0.77,0.69,1.41,0.55,1.57,1.54,3.34,1.85,10.03,7.47,1.43,1.42,0.14,1.88,1.55,1.1,1.45,2018-12-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,10/12/2018 07:00,79.9,0.35,0.64,0.68,1.4,0.395,1.53,1.52,3.41,1.81,10.03,7.45,1.4,1.01,0.1,1.82,1.52,1.1,1.4,2018-12-10 07:00:00,1.0,0.0,0.0,1.25,0.0,0.25,0.0,29.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,8.0,14.0,14.0,11.0
1440,11/12/2018 07:00,79.9,0.34,0.65,0.67,1.39,0.18,1.5,1.49,3.24,1.77,10.0,7.3,1.3,1.01,0.07,1.82,1.51,0.95,1.4,2018-12-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,12/12/2018 07:00,79.93,1.13,0.84,0.7,1.46,0.23,1.555,1.57,3.33,1.81,10.08,7.45,1.51,1.01,0.1,1.83,1.67,1.05,1.4,2018-12-12 07:00:00,47.0,52.0,41.0,36.0,51.0,50.0,23.0,105.0,52.0,59.0,64.0,48.0,60.0,28.0,15.0,42.0,47.0,105.0,101.0
1442,13/12/2018 07:00,79.94,1.49,0.79,0.69,1.52,0.25,1.66,1.76,3.29,1.8,10.05,7.5,1.68,1.13,0.1,1.84,2.75,1.6,1.9,2018-12-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,14/12/2018 07:00,80.06,1.7,0.85,0.86,1.67,0.57,1.65,1.97,3.42,2.2,10.16,7.5,2.14,1.2,2.02,2.51,8.38,2.0,2.1,2018-12-14 07:00:00,100.0,0.0,0.0,5.0,25.0,24.75,36.0,82.5,54.0,58.0,78.0,97.0,54.0,48.0,80.0,130.0,139.0,80.0,110.0
1444,15/12/2018 07:00,80.12,2.7,1.01,0.87,1.98,0.9875,1.75,3.29,4.03,2.73,10.3,8.23,5.4,2.03,6.11,6.42,3.4449999999999994,3.5,1.9,2018-12-15 07:00:00,20.0,42.0,38.0,19.0,43.0,30.0,23.0,6.5,52.0,45.0,19.0,19.0,21.0,18.0,7.0,15.0,0.0,3.0,3.0
1445,16/12/2018 07:00,80.19,3.26,1.21,1.435,2.12,0.905,1.75,3.3,4.02,2.8,10.31,8.0,2.22,3.01,6.77,7.1525,3.9475,4.45,2.0,2018-12-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,17/12/2018 07:00,80.24,3.99,1.07,1.595,2.17,0.8875,1.73,3.41,4.07,2.97,10.4,8.02,2.0,2.54,6.32,7.1525,3.8975,4.8,1.85,2018-12-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,5.0
